Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI,MACD,MACD_signal,MACD_hist
2009-02-06,3.327500104904175,3.3499999046325684,3.1589999198913574,3.1589999198913574,240898000,2.70682498216629,,67.40898621485528,,,
2009-02-09,3.3355000019073486,3.368000030517578,3.2690000534057617,3.328000068664551,188752000,2.7348249793052672,,67.58746007856864,,,
2009-02-10,3.1654999256134038,3.361500024795532,3.1535000801086426,3.307499885559082,214012000,2.7632999777793885,,60.06056945272628,,,
2009-02-11,3.2174999713897705,3.244999885559082,3.112499952316284,3.1549999713897705,166946000,2.795549976825714,,61.473900232560894,,,
2009-02-12,3.197999954223633,3.212500095367432,3.0855000019073486,3.1624999046325684,161910000,2.8342249751091004,,60.60776408807405,,,
2009-02-13,3.1630001068115234,3.233999967575073,3.1435000896453857,3.198499917984009,82618000,2.8637749791145324,,59.00093340047917,,,
2009-02-17,3.0834999084472656,3.132499933242798,3.059000015258789,3.0834999084472656,142522000,2.888974976539612,,55.40759670360086,,,
2009-02-18,3.117500066757202,3.138999938964844,3.026000022888184,3.1135001182556152,147320000,2.9237499833106995,,56.62429523785191,,,
2009-02-19,3.0975000858306885,3.2090001106262207,3.0834999084472656,3.1419999599456787,135378000,2.9522749900817873,,55.66220493498872,,,
2009-02-20,3.193000078201294,3.2074999809265137,3.0420000553131104,3.053499937057495,187090000,2.9870749950408935,,59.22480833101944,0.14367441145157223,0.1492483595891871,-0.005573948137614887
2009-02-23,3.0855000019073486,3.245500087738037,3.075999975204468,3.2079999446868896,146720000,3.0147749900817873,,53.968025520701225,0.13373784635713104,0.1461462569427759,-0.012408410585644847
2009-02-24,3.2799999713897705,3.305000066757202,3.094500064849853,3.0985000133514404,205428000,3.054699993133545,,60.75526561849776,0.1399443772947606,0.14490588101317284,-0.004961503718412225
2009-02-25,3.185499906539917,3.2874999046325684,3.1410000324249268,3.244999885559082,182442000,3.092874991893768,,56.40376587348441,0.13567376955365829,0.14305945872126993,-0.007385689167611648
2009-02-26,3.117000102996826,3.236500024795532,3.117000102996826,3.2060000896453857,145506000,3.122825002670288,,53.41716116691556,0.125317340191196,0.13951103501525514,-0.014193694824059133
2009-02-27,3.239500045776367,3.253999948501587,3.046999931335449,3.062999963760376,229766000,3.1598000049591066,,57.72792701030556,0.12554728595297737,0.13671828520279958,-0.011170999249822205
2009-03-02,3.0994999408721924,3.276000022888184,3.075500011444092,3.197000026702881,210238000,3.1677250027656556,,51.82527408364578,0.11312860505087219,0.1320003491724141,-0.01887174412154191
2009-03-03,3.0850000381469727,3.164499998092652,3.065000057220459,3.137500047683716,193832000,3.16910001039505,,51.240888693968536,0.10095296703210144,0.12579087274435158,-0.02483790571225014
2009-03-04,3.240499973297119,3.289499998092652,3.119999885559082,3.140000104904175,239218000,3.1721500039100645,,56.859084897412956,0.10266774156461889,0.12116624650840505,-0.01849850494378616
2009-03-05,3.2385001182556152,3.289999961853028,3.180000066757202,3.2060000896453857,235406000,3.1814250111579896,,56.7684904761686,0.10268169053619092,0.11746933531396223,-0.014787644777771308
2009-03-06,3.0845000743865967,3.275000095367432,2.990999937057495,3.259999990463257,301876000,3.1777000188827516,,50.14298814775279,0.0892375537176866,0.1118229789947071,-0.022585425277020496
2009-03-09,3.024499893188477,3.201499938964844,3.007499933242798,3.109999895095825,271228000,3.1625500082969666,,47.80212991122593,0.07290110667065886,0.10403860452989745,-0.031137497859238597
2009-03-10,3.2855000495910645,3.2950000762939453,3.08899998664856,3.124500036239624,308714000,3.1600500106811524,,57.16902669919277,0.08009163947594988,0.09924921151910794,-0.019157572043158058
2009-03-11,3.427000045776367,3.4684998989105225,3.263499975204468,3.312000036239624,277634000,3.1731250166893004,,61.230922377279725,0.09610027154643364,0.09861942352457308,-0.0025191519781394417
2009-03-12,3.4790000915527344,3.493499994277954,3.362499952316284,3.4175000190734863,226978000,3.1862000226974487,,62.63337026131144,0.1116956391103523,0.10123466664172892,0.010460972468623375
2009-03-13,3.43149995803833,3.486999988555908,3.376499891281128,3.4820001125335693,178068000,3.1978750228881836,,60.481100348887495,0.11885216271500454,0.10475816585638405,0.014093996858620492
2009-03-16,3.3489999771118164,3.4644999504089355,3.3340001106262207,3.427999973297119,188746000,3.2071750164031982,2.9663299989700316,56.82851034518561,0.11652348999271656,0.10711123068365055,0.009412259309066001
2009-03-17,3.567500114440918,3.5855000019073486,3.3499999046325684,3.368499994277954,238056000,3.2313750267028807,2.983320002555847,63.172170587595076,0.13080133867253085,0.11184925228142661,0.01895208639110424
2009-03-18,3.5625,3.695499897003174,3.506500005722046,3.548500061035156,208034000,3.2536250233650206,3.000510001182556,62.944235200516154,0.14009820427912079,0.11749904268096545,0.022599161598155337
2009-03-19,3.505000114440918,3.595499992370605,3.461999893188477,3.569999933242798,176382000,3.2740000247955323,3.0132500028610227,60.251904201851005,0.14119862715388276,0.12223895957554891,0.018959667578333853
2009-03-20,3.497999906539917,3.5445001125335693,3.4539999961853027,3.5195000171661377,169362000,3.2892500162124634,3.0270100021362305,59.91590114571414,0.13989325952059506,0.12576981956455813,0.014123439956036932
2009-03-23,3.7790000438690186,3.7804999351501465,3.5350000858306885,3.568000078201294,172248000,3.323925018310547,3.0454300022125245,67.70212198917827,0.15969227578264178,0.13255431080817487,0.02713796497446691
2009-03-24,3.640500068664551,3.75,3.615499973297119,3.742500066757202,149158000,3.341950023174286,3.062730002403259,61.374105323590676,0.1623360394954827,0.13851065654563643,0.023825382949846263
2009-03-25,3.619999885559082,3.697499990463257,3.492000102996826,3.6545000076293945,157912000,3.363675022125244,3.083210000991821,60.47311443941312,0.1609220387436201,0.14299293298523316,0.017929105758386937
2009-03-26,3.684499979019165,3.749000072479248,3.631999969482422,3.673500061035156,133154000,3.392050015926361,3.1054500007629393,62.3460919701576,0.16312564061013157,0.14701947451021286,0.016106166099918717
2009-03-27,3.526000022888184,3.614500045776367,3.505000114440918,3.5804998874664307,171376000,3.406375014781952,3.127480001449585,55.39910896484492,0.15034925650523912,0.1476854309092181,0.002663825596021019
2009-03-30,3.572000026702881,3.5834999084472656,3.487499952316284,3.5199999809265137,167462000,3.4300000190734865,3.147480001449585,56.900095222161795,0.1422954030919774,0.14660742534576995,-0.004312022253792541
2009-03-31,3.671999931335449,3.724999904632568,3.6059999465942383,3.630500078201294,178364000,3.45935001373291,3.1693300008773804,60.047842247425024,0.1423410043133364,0.14575414113928326,-0.0034131368259468498
2009-04-01,3.674999952316284,3.754499912261963,3.5855000019073486,3.651000022888184,140828000,3.4810750126838683,3.194390001296997,60.14189025506488,0.1409939299716947,0.14480209890576554,-0.003808168934070849
2009-04-02,3.816999912261963,3.861999988555908,3.671999931335449,3.68149995803833,221338000,3.510000002384186,3.220190000534058,64.41219768914144,0.14965939354616964,0.14577355783384635,0.003885835712323288
2009-04-03,3.908499956130981,3.9159998893737793,3.775000095367432,3.821000099182129,116198000,3.551199996471405,3.248420000076294,66.87492896563761,0.16204220305365835,0.14902728687780875,0.0130149161758496
2009-04-06,3.899499893188477,3.9179999828338623,3.799999952316284,3.86299991607666,115026000,3.594949996471405,3.275779995918274,66.38827955871317,0.16917924590253186,0.15305767868275338,0.016121567219778477
2009-04-07,3.775500059127808,3.8540000915527344,3.74399995803833,3.84850001335144,114976000,3.619449996948242,3.301659998893738,59.9187076669315,0.1629512528715673,0.15503639352051618,0.007914859351051129
2009-04-08,3.848999977111816,3.8554999828338623,3.7284998893737793,3.796499967575073,113060000,3.6405499935150147,3.330199999809265,62.26600115936412,0.16207801813809342,0.15644471844403163,0.0056332996940617885
2009-04-09,3.9885001182556152,4.0,3.86299991607666,3.875499963760376,141646000,3.666024994850159,3.3596100044250488,66.29993601240449,0.17067503331692135,0.15929078141860958,0.01138425189831177
2009-04-13,3.947000026702881,3.998500108718872,3.892499923706055,3.992000102996826,124244000,3.6917999982833862,3.3885500049591064,64.10438819935403,0.1721550232811193,0.16186362979111152,0.010291393490007794
2009-04-14,3.861000061035156,3.973000049591065,3.846999883651733,3.900000095367432,123208000,3.717400002479553,3.406950006484985,59.692888148755266,0.16449228284902162,0.16238936040269353,0.0021029224463280927
2009-04-15,3.73550009727478,3.7904999256134033,3.67549991607666,3.775000095367432,188256000,3.7258000016212462,3.4205100107192994,53.867130959791666,0.14660276223502278,0.15923204076915937,-0.01262927853413659
2009-04-16,3.862499952316284,3.874000072479248,3.757999897003174,3.766499996185303,149356000,3.7407999992370606,3.4341700077056885,58.30207865008591,0.14104711187426044,0.1555950549901796,-0.014547943115919143
2009-04-17,3.902499914169312,3.936000108718872,3.7939999103546143,3.83899998664856,148520000,3.7606749892234803,3.4511600065231325,59.618812964867764,0.13827790000867068,0.1521316239938778,-0.013853723985207123
2009-04-20,3.878499984741211,3.989500045776367,3.8415000438690186,3.921999931335449,173738000,3.779699993133545,3.4655500078201293,58.42666566065815,0.1326179487634893,0.14822888894780012,-0.015610940184310806
2009-04-21,3.937000036239624,3.954999923706055,3.864500045776367,3.866499900817871,143244000,3.7875999927520754,3.4777400064468384,60.500024123541884,0.13133886914661375,0.14485088498756285,-0.013512015840949104
2009-04-22,3.9600000381469727,4.109000205993652,3.890500068664551,3.908499956130981,175510000,3.8035749912261965,3.490230007171631,61.316865080185224,0.13067475997903166,0.1420156599858566,-0.011340900006824944
2009-04-23,4.0304999351501465,4.103000164031982,3.953999996185303,4.066500186920166,323754000,3.8240999937057496,3.507530007362366,63.78875659329846,0.1342891988824153,0.14047036776516836,-0.006181168882753052
2009-04-24,4.2230000495910645,4.334000110626221,4.036499977111816,4.101500034332275,469686000,3.8510249972343447,3.5276400089263915,69.51667999967755,0.15094679747855944,0.14256565370784657,0.008381143770712862
2009-04-27,4.156000137329102,4.249000072479248,4.110499858856201,4.193999767303467,194118000,3.8825250029563905,3.546800012588501,65.62572841830246,0.15693270881955756,0.14543906473018878,0.011493644089368787
2009-04-28,4.119999885559082,4.267499923706055,4.119999885559082,4.133999824523926,158480000,3.9099249958992006,3.565940008163452,63.566929069175146,0.15696230350313511,0.14774371248477805,0.009218591018357064
2009-04-29,3.989500045776367,4.149499893188477,3.963000059127808,4.149499893188477,194702000,3.9258000016212464,3.5840600109100342,56.63130452193715,0.14478650239218105,0.14715227046625864,-0.0023657680740775955
2009-04-30,4.026000022888184,4.133500099182129,3.994499921798706,4.046500205993652,170752000,3.943350005149841,3.602230010032654,58.01122741743794,0.13650874753192443,0.1450235658793918,-0.008514818347467368
2009-05-01,3.947999954223633,4.019000053405762,3.892499923706055,4.019000053405762,122434000,3.949900007247925,3.6192400074005127,54.05313079657108,0.12224544411509886,0.14046794152653322,-0.018222497411434363
2009-05-04,3.9885001182556152,4.067500114440918,3.942500114440918,4.013000011444092,140386000,3.9539000153541566,3.6351500082015993,55.74168757218268,0.11290816313734409,0.1349559858486954,-0.022047822711351306
2009-05-05,4.09499979019165,4.099999904632568,4.009500026702881,4.05049991607666,117406000,3.963675010204315,3.655340003967285,59.91358074532219,0.11280162721932996,0.1305251141228223,-0.017723486903492347
2009-05-06,4.099500179290772,4.179999828338623,3.983000040054321,4.144000053405762,172080000,3.979875016212463,3.671730008125305,60.08480412742634,0.11179167567643633,0.12677842643354512,-0.014986750757108785
2009-05-07,3.96399998664856,4.137499809265137,3.8940000534057617,4.136499881744385,192642000,3.9856250166893004,3.687300009727478,52.77554933187781,0.0989172917135206,0.12120619948954021,-0.02228890777601962
2009-05-08,3.8975000381469727,4.011499881744385,3.815500020980835,3.984499931335449,163860000,3.9810750126838683,3.702910008430481,49.5873502439241,0.08239842187106916,0.113444643965846,-0.031046222094776837
2009-05-11,3.930500030517578,3.992500066757202,3.80049991607666,3.839999914169312,137446000,3.9802500128746034,3.716730008125305,51.16398150747473,0.07114975204832996,0.10498566558234279,-0.03383591353401283
2009-05-12,3.8965001106262207,3.948499917984009,3.826499938964844,3.934999942779541,110974000,3.9820250153541563,3.7326700115203857,49.44809365467581,0.05881362393891498,0.09575125725365723,-0.036937633314742244
2009-05-13,3.7095000743865967,3.8324999809265137,3.700500011444092,3.8125,175410000,3.9807250142097472,3.745160012245178,41.25339887046424,0.03356094376639618,0.08331319455620502,-0.04975225078980884
2009-05-14,3.755500078201294,3.802999973297119,3.6654999256134033,3.689500093460083,186872000,3.9753750205039977,3.755460014343262,43.72402547793297,0.01706313545956739,0.07006318273687749,-0.0530000472773101
2009-05-15,3.680000066757202,3.810499906539917,3.671000003814697,3.7269999980926514,160234000,3.9642500281333923,3.7642900133132935,40.69865697903998,-0.002079742451118527,0.05563459769927829,-0.057714340150396816
2009-05-18,3.797499895095825,3.79800009727478,3.6549999713897705,3.697999954223633,136582000,3.9602000236511232,3.778550009727478,46.86100696803404,-0.007680817272066598,0.04297151470500931,-0.05065233197707591
2009-05-19,3.8935000896453857,3.947999954223633,3.75600004196167,3.7715001106262207,160578000,3.958025026321411,3.795930013656616,51.31262371054754,-0.004323457896809213,0.03351252018464561,-0.03783597808145482
2009-05-20,3.8984999656677246,4.055500030517578,3.871000051498413,3.924999952316284,147020000,3.9549500226974486,3.8081900119781493,51.54032043894819,-0.0012449274455028636,0.026561030658615915,-0.027805958104118778
2009-05-21,3.79800009727478,3.8984999656677246,3.7699999809265137,3.837500095367432,112810000,3.9433250308036802,3.8156100130081176,46.80228389057336,-0.006835869699380659,0.0198816505870166,-0.026717520286397258
2009-05-22,3.7820000648498535,3.8519999980926514,3.750999927520752,3.805000066757202,69694000,3.92127503156662,3.82167001247406,46.07606634033002,-0.0124146917760668,0.013422382114399918,-0.025837073890466716
2009-05-26,3.919500112533569,3.924000024795532,3.7274999618530273,3.751499891281128,133992000,3.9094500303268434,3.831430015563965,52.84736991556019,-0.005675421032022676,0.0096028214851154,-0.015278242517138076
2009-05-27,3.8550000190734863,3.974999904632568,3.837500095367432,3.92549991607666,111342000,3.8962000370025636,3.841550016403198,49.69494253920325,-0.005475995043823456,0.006587058179327629,-0.012063053223151085
2009-05-28,3.882499933242798,3.954999923706055,3.7939999103546143,3.884999990463257,98862000,3.890850031375885,3.8478500127792357,51.03602071574092,-0.003063619762709635,0.0046569225909201765,-0.007720542353629812
2009-05-29,3.899499893188477,3.900500059127808,3.819999933242798,3.885999917984009,101444000,3.8845250248908996,3.8545900106430055,51.88986806961594,0.00021745305733622544,0.0037690286842033864,-0.003551575626867161
2009-06-01,4.152500152587891,4.239999771118164,3.874500036239624,3.910500049591065,215930000,3.8947500348091126,3.8675400114059446,62.398883387808034,0.022967972933309877,0.007608817534024685,0.015359155399285191
2009-06-02,4.246500015258789,4.272500038146973,4.105000019073486,4.120999813079834,187940000,3.9076500296592713,3.882510013580322,65.42111278965646,0.04802927557987591,0.01569290914319493,0.032336366436680974
2009-06-03,4.283999919891357,4.2855000495910645,4.156499862670898,4.165500164031982,152068000,3.9171000361442565,3.892610011100769,66.57531431462273,0.07010830251776268,0.02657598781810848,0.0435323146996542
2009-06-04,4.276000022888184,4.320000171661377,4.228499889373779,4.270999908447266,109308000,3.9259250283241274,3.9053200101852417,66.06866775726584,0.08596956200995365,0.03845470265647751,0.04751485935347614
2009-06-05,4.377999782562256,4.397500038146973,4.264999866485596,4.314499855041504,165270000,3.946625018119812,3.9204800081253053,69.27884389317826,0.10555349757458776,0.05187446164009956,0.0536790359344882
2009-06-08,4.317999839782715,4.359000205993652,4.255499839782715,4.337500095367432,112042000,3.9676500082015993,3.9331500053405763,65.36154567310562,0.11490782775164998,0.06448113486240964,0.05042669288924034
2009-06-09,4.354000091552734,4.383500099182129,4.308499813079834,4.346499919891357,89502000,3.9888250112533568,3.9497100067138673,66.5824998025051,0.12379904295747934,0.07634471648142357,0.04745432647605577
2009-06-10,4.329500198364258,4.427999973297119,4.241499900817871,4.379000186920166,121472000,4.010475015640258,3.9648600101470945,64.90575342902325,0.12739987201872083,0.08655574758888303,0.0408441244298378
2009-06-11,4.2845001220703125,4.374499797821045,4.252500057220459,4.315000057220459,100194000,4.039225018024444,3.977110013961792,61.82602550763675,0.12517943431939305,0.09428048493498503,0.030898949384408014
2009-06-12,4.203999996185303,4.260000228881836,4.100500106811523,4.251500129699707,124460000,4.061650013923645,3.9876900148391723,56.647808346239344,0.11559156642944224,0.09854270123387647,0.01704886519556577
2009-06-15,4.158999919891357,4.164999961853027,4.050000190734863,4.141499996185303,108036000,4.085600006580353,3.9945300149917604,53.92867768796248,0.10317267163831723,0.09946869531476463,0.003703976323552599
2009-06-16,4.107500076293945,4.197500228881836,4.064000129699707,4.184999942779541,109316000,4.101100015640259,3.9985100173950197,50.91648517913324,0.08815876173848736,0.09720670859950917,-0.00904794686102181
2009-06-17,4.132500171661377,4.215000152587891,4.0320000648498535,4.125,155702000,4.113050019741058,4.003170022964477,52.30906229058366,0.0773853782652143,0.0932424425326502,-0.015857064267435897
2009-06-18,4.079999923706055,4.147500038146973,4.050000190734863,4.140500068664551,109062000,4.122125017642975,4.0092600202560424,49.15509960259533,0.06387475458726577,0.08736890494357331,-0.023494150356307544
2009-06-19,4.1479997634887695,4.172999858856201,4.074999809265137,4.107500076293945,108764000,4.139625000953674,4.015240015983582,53.099561271140416,0.05798607932837907,0.08149233982053447,-0.0235062604921554
2009-06-22,3.9574999809265137,4.121500015258789,3.927999973297119,4.120500087738037,194888000,4.148399996757507,4.014620013237,43.02863932238047,0.037515070994332156,0.07269688605529401,-0.03518181506096185
2009-06-23,3.884000062942505,3.954999923706055,3.8125,3.948499917984009,148310000,4.146624994277954,4.013360013961792,39.88545465147702,0.015185768204040606,0.06119466248504333,-0.04600889428100272
2009-06-24,3.963500022888184,4.026500225067139,3.890000104904175,3.900000095367432,121628000,4.152049994468689,4.015410013198853,44.5994695102552,0.0038601201651022876,0.04972775402105512,-0.045867633855952834
2009-06-25,4.110000133514404,4.111499786376953,3.951499938964844,3.954999923706055,147208000,4.163425004482269,4.022900013923645,52.059932014882605,0.006629377732525477,0.041108078763349196,-0.03447870103082372
2009-06-26,4.193999767303467,4.206999778747559,4.05649995803833,4.09499979019165,175506000,4.178149998188019,4.029530010223389,55.74024659326985,0.015424300998067686,0.035971323210292894,-0.020547022212225208
2009-06-29,4.151500225067139,4.210000038146973,4.120500087738037,4.19350004196167,125406000,4.178100001811981,4.034510016441345,53.502297164061474,0.018748858010644298,0.032526830170363175,-0.013777972159718876
2009-06-30,4.183000087738037,4.245999813079834,4.123499870300293,4.181000232696533,159696000,4.174925005435943,4.040600018501282,54.946148237842586,0.023652715279023795,0.0307520071920953,-0.0070992919130715045
2009-07-01,4.079999923706055,4.224999904632568,4.06850004196167,4.2210001945495605,139624000,4.1647250056266785,4.04346001625061,49.53019529528284,0.019008684779858065,0.028403342709647852,-0.009394657929789788
2009-07-02,3.9660000801086426,4.06850004196167,3.92549991607666,4.055500030517578,144372000,4.149225008487702,4.043580017089844,44.322850503540565,0.006059571540207642,0.02393458847575981,-0.017875016935552168
2009-07-06,3.9049999713897705,3.944499969482422,3.82699990272522,3.922499895095825,147376000,4.125575017929077,4.041070017814636,41.79098881059688,-0.009020905585699346,0.01734348966346798,-0.026364395249167324
2009-07-07,3.7815001010894775,3.934499979019165,3.7704999446868896,3.926500082015991,129830000,4.098750030994415,4.032240018844605,37.162513507277865,-0.030585133379688045,0.007757765054836774,-0.03834289843452482
2009-07-08,3.868000030517578,3.8965001106262207,3.785000085830689,3.822999954223633,170814000,4.074450027942658,4.026480016708374,42.00717568378137,-0.04023135584647175,-0.0018400591254249324,-0.03839129672104682
2009-07-09,3.9049999713897705,3.927000045776367,3.8410000801086426,3.912499904632568,127190000,4.053225016593933,4.022180018424987,43.996164872108594,-0.044378898326694394,-0.010347826965678824,-0.03403107136101557
2009-07-10,3.881500005722046,3.940999984741211,3.808500051498413,3.875999927520752,119522000,4.033075010776519,4.020020017623901,42.98771706614985,-0.04899729612569992,-0.018077720797683043,-0.030919575328016875
2009-07-13,4.073500156402588,4.082499980926514,3.900500059127808,3.9035000801086426,161004000,4.026550018787384,4.02097002029419,52.556090168307946,-0.03674107387831649,-0.02181039141380973,-0.014930682464506757
2009-07-14,4.097499847412109,4.120999813079834,4.020999908447266,4.073999881744385,90872000,4.023475015163422,4.023960018157959,53.6042715276701,-0.02480541358825894,-0.022409395848699575,-0.0023960177395593654
2009-07-15,4.227499961853027,4.23199987411499,4.138999938964844,4.150000095367432,126780000,4.029475009441375,4.028740015029907,58.90102455382667,-0.004801050515710337,-0.018887726782101728,0.014086676266391391
2009-07-16,4.305500030517578,4.311999797821045,4.185999870300293,4.2210001945495605,107238000,4.038125002384186,4.032950019836425,61.724527345350296,0.017148824041615107,-0.011680416617358361,0.02882924065897347
2009-07-17,4.292500019073486,4.324999809265137,4.260000228881836,4.289999961853027,101032000,4.048750007152558,4.03681001663208,60.97268637395772,0.033113553063447654,-0.0027216226811971594,0.035835175744644815
2009-07-20,4.411499977111816,4.443999767303467,4.313000202178955,4.313499927520752,121132000,4.06192501783371,4.045760016441346,65.156546580692,0.0547370433592409,0.008770110526890454,0.04596693283235045
2009-07-21,4.450500011444092,4.450500011444092,4.369999885559082,4.426000118255615,154572000,4.0865750193595884,4.056820015907288,66.42683871255372,0.07416585424018063,0.02184925926954849,0.05231659497063214
2009-07-22,4.439499855041504,4.46150016784668,4.388999938964844,4.432499885559082,106592000,4.114350008964538,4.0670000123977665,65.69929071333246,0.08766515679295939,0.03501243877423067,0.052652718018728714
2009-07-23,4.69350004196167,4.71999979019165,4.479499816894531,4.492000102996826,383242000,4.150850009918213,4.082940011024475,73.04159154666695,0.11750462348414725,0.05151087571621399,0.06599374776793326
2009-07-24,4.32450008392334,4.445000171661377,4.275000095367432,4.380000114440918,384092000,4.1615750074386595,4.09524001121521,54.71718923962118,0.1101081449116883,0.06323032955530886,0.04687781535637944
2009-07-27,4.211999893188477,4.32450008392334,4.177999973297119,4.311999797821045,225586000,4.1624750137329105,4.104370007514953,50.55310903698887,0.09408401520328624,0.06940106668490434,0.024682948518381903
2009-07-28,4.249000072479248,4.2820000648498535,4.130000114440918,4.191999912261963,175498000,4.167350006103516,4.115750007629394,51.850940700020566,0.08340889637000437,0.07220263262192435,0.011206263748080023
2009-07-29,4.2170000076293945,4.275000095367432,4.176000118255615,4.223499774932861,130058000,4.169050002098084,4.124140009880066,50.613630539484475,0.07154195881892633,0.07207049786132474,-0.0005285390423984127
2009-07-30,4.304500102996826,4.362500190734863,4.258500099182129,4.2820000648498535,145064000,4.180275011062622,4.132360010147095,53.85611879188501,0.06840927223335846,0.0713382527357315,-0.0029289805023730298
2009-07-31,4.288000106811523,4.337500095367432,4.230999946594238,4.288000106811523,117738000,4.196375012397766,4.140150012969971,53.14749760653568,0.06385905629845023,0.06984241344827524,-0.005983357149825008
2009-08-03,4.372000217437744,4.409999847412109,4.328000068664551,4.328000068664551,133260000,4.219725024700165,4.15163001537323,56.29990378910424,0.06626719729628672,0.06912737021787754,-0.0028601729215908256
2009-08-04,4.289999961853027,4.374000072479248,4.246500015258789,4.374000072479248,123558000,4.245150017738342,4.1617900133132935,52.58065362442703,0.06085740478588164,0.06747337713147836,-0.006615972345596716
2009-08-05,4.214499950408936,4.287499904632568,4.151000022888184,4.2820000648498535,145588000,4.26247501373291,4.1676900100708005,49.348177322537374,0.049902638746167405,0.06395922945441616,-0.014056590708248759
2009-08-06,4.223499774932861,4.242000102996826,4.152500152587891,4.215499877929688,93860000,4.278400003910065,4.175060005187988,49.744785992343466,0.04146908852042408,0.059461201267617746,-0.017992112747193666
2009-08-07,4.265999794006348,4.297999858856201,4.204999923706055,4.204999923706055,112560000,4.29762499332428,4.182730002403259,51.66933793406816,0.037779338856310574,0.05512482878535631,-0.017345489929045735
2009-08-10,4.2220001220703125,4.273499965667725,4.16349983215332,4.250500202178955,88812000,4.305049991607666,4.189180006980896,49.55356801926018,0.03094803023162296,0.05028946907460964,-0.019341438842986683
2009-08-11,4.177999973297119,4.21999979019165,4.122499942779541,4.182000160217285,100500000,4.3090749979019165,4.18969000339508,47.460620481877584,0.0217331978716091,0.04457821483400953,-0.022845016962400433
2009-08-12,4.297999858856201,4.329999923706055,4.169000148773193,4.171000003814697,112388000,4.312599992752075,4.190720000267029,53.258835424811416,0.023838568541592053,0.04043028557552604,-0.016591717033933986
2009-08-13,4.230000019073486,4.31850004196167,4.203499794006348,4.285999774932861,114248000,4.30882499217987,4.1896400022506715,49.898311714067425,0.019791922234363213,0.036302612907293474,-0.01651069067293026
2009-08-14,4.178999900817871,4.208499908447266,4.138999938964844,4.20550012588501,98494000,4.30314998626709,4.187699999809265,47.47861297394214,0.012327538375153324,0.031507598000865444,-0.01918005962571212
2009-08-17,4.052999973297119,4.089000225067139,4.012499809265137,4.058000087738037,137772000,4.285224986076355,4.181200003623962,42.0529179564856,-0.0037123866543744555,0.024463601069817466,-0.02817598772419192
2009-08-18,4.105999946594238,4.134500026702881,4.039500236511231,4.070499897003174,117688000,4.267999982833862,4.1769600057601926,44.90498480776114,-0.01200905498538063,0.017169069858777846,-0.029178124844158475
