Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI,MACD,MACD_signal,MACD_hist
2009-01-02,0.1996518075466156,0.2010271316958424,0.1842939825027181,0.1849816377460025,497124000,,,,,,
2009-01-05,0.2033193558454513,0.2079037787624895,0.1959842709805954,0.1973595951231753,705736000,,,,,,
2009-01-06,0.2101960331201553,0.2161557950587659,0.204694721764409,0.2092791456170875,657904000,,,,,,
2009-01-07,0.1975888311862945,0.2053823672366136,0.190482964100021,0.2053823672366136,870096000,,,,,,
2009-01-08,0.1925458908081054,0.1950673336967166,0.1806263860794806,0.1950673336967166,1014496000,,,,,,
2009-01-09,0.1817725598812103,0.1925459632261186,0.18131412299958,0.1925459632261186,761352000,,,,,,
2009-01-12,0.1744374483823776,0.1826894203346701,0.1719160185803583,0.1817725330441201,645532000,,,,,,
2009-01-13,0.1753543615341186,0.1820017919553022,0.1652686271759436,0.1684777263348165,1824424000,,,,,,
2009-01-14,0.1675608456134796,0.171228381800654,0.1650394153387134,0.1691653884257871,974908000,,,,,,
2009-01-15,0.1735205948352813,0.1762712433625946,0.1650394034945237,0.1684777209849949,998204000,,,,,,
2009-01-16,0.1831477880477905,0.1847523298341761,0.1726036094653084,0.1783341353633306,831324000,,,,,,
2009-01-20,0.1652686446905136,0.1833771356962726,0.1638933065747721,0.1826894666384019,705788000,,,,,,
2009-01-21,0.1732913553714752,0.1744374611529044,0.1622887344046909,0.168477713822004,648472000,,,,,,
2009-01-22,0.1700822860002517,0.1746667235851064,0.1638933055076937,0.1677900740391549,547656000,,,,,,
2009-01-23,0.1767297238111496,0.1820018169874579,0.1650394314343495,0.1652686499066539,633616000,,,39.22414547969269,,,
2009-01-26,0.1826894134283065,0.1879615049026705,0.1746666738489352,0.1776465403522503,581748000,,,42.68290311779109,,,
2009-01-27,0.1934628337621688,0.194838171612308,0.184981642891164,0.1856693118162336,725300000,,,48.399737539752486,,,
2009-01-28,0.2014856189489364,0.204694718324413,0.1939213142540745,0.2003395130050277,723752000,,,52.22147141799757,,,
2009-01-29,0.1897953450679779,0.1971304319897608,0.1888784574949223,0.1948382198884528,413128000,,,46.784077384944226,,,
2009-01-30,0.1822309792041778,0.1934628175063848,0.1799387678634277,0.1884199580217975,506760000,0.1847065858542919,,43.61923375266348,,,
2009-02-02,0.1920874565839767,0.1941504491274141,0.1785633958728486,0.1794802829657824,577992000,0.18432836830615995,,48.507265627800585,,,
2009-02-03,0.1943797767162323,0.1959843334462069,0.1872739079998603,0.1925460014998791,396948000,0.183881389349699,,49.601619697188596,,,
2009-02-04,0.1998810172080993,0.2097375452234645,0.194838157660879,0.194838157660879,779232000,0.1833656385540962,,52.22569518664076,,,
2009-02-05,0.2145511955022812,0.2168434069691074,0.1925459408279641,0.1946089338806394,919192000,0.18421375676989554,,58.44002709853699,,,
2009-02-06,0.2262414842844009,0.2276168084281425,0.2115713145422975,0.2152388638091524,1157880000,0.1858985364437103,,62.6134292182409,,,
2009-02-09,0.2232616096735,0.2285337016334557,0.2170726440358637,0.2253246027735983,716128000,0.18797298893332479,,60.93373506579884,,,
2009-02-10,0.2136343270540237,0.2260122864634602,0.2095083405842115,0.2230324058283004,1129664000,0.1899328328669071,,55.73189554937341,,,
2009-02-11,0.1868154257535934,0.2037778082374811,0.1801680092835993,0.19667194124317,1983400000,0.19050588607788083,,44.368755880779105,,,
2009-02-12,0.1907121986150741,0.1918583044612454,0.1801680139001705,0.1826894440292155,1024020000,0.19166345372796056,,46.0887337394826,,,
2009-02-13,0.190482959151268,0.1927751844176481,0.1849816485698052,0.1863569864621651,764304000,0.1925115719437599,,45.998635147351116,,,
2009-02-17,0.1794803589582443,0.1877323326259016,0.1787926899317193,0.1833771273374514,779576000,0.1923282004892826,,41.77726120085106,,,
2009-02-18,0.1842939853668213,0.190253732547863,0.1792511118577411,0.1794803302757315,646252000,0.19327946752309796,,44.19038519125522,,,
2009-02-19,0.1700822860002517,0.1895661149948967,0.1700822860002517,0.1879615584245323,743988000,0.1931190140545368,,39.04507478944785,,,
2009-02-20,0.1744374483823776,0.1771881102540276,0.1661854900927427,0.167790032604212,770056000,0.1933367721736431,,41.300663981736065,-0.0009708166918711292,0.004235857430329266,-0.005206674122200395
2009-02-23,0.1664146929979324,0.1783341993394471,0.1652685874071708,0.1774173121343065,679548000,0.19282102063298223,,38.4761320397793,-0.002505828222733708,0.002887520299716671,-0.005393348522450379
2009-02-24,0.181314155459404,0.181543373941255,0.1671024183073691,0.1673316504518823,659524000,0.1927522577345371,,45.87880505564798,-0.002491355029500264,0.0018117452338732838,-0.004303100263373548
2009-02-25,0.1833771020174026,0.1888784124820196,0.1746666926432042,0.1808556583767367,702360000,0.1922479711472988,,46.832680698607874,-0.002287058585394408,0.0009919844700197454,-0.0032790430554141534
2009-02-26,0.1893368512392044,0.1957550491231551,0.1870446396610304,0.1897953017524344,1117556000,0.1916405327618122,,49.5965007438522,-0.00162551233274158,0.00046848510946748026,-0.0020939974422090604
2009-02-27,0.1897953450679779,0.1941505507929956,0.1831479272416521,0.1845232517699045,755444000,0.1916405327618122,,49.81264787413511,-0.0010521075007867697,0.00016436658741663025,-0.0012164740882034
2009-03-02,0.1737498342990875,0.1891076624796658,0.1730621652526956,0.1852109076505408,700064000,0.19121647551655768,,42.882072549422325,-0.0018708526367930411,-0.000242677257425304,-0.0016281753793677372
